albumid,event,name,price,salt,sort_by_rating,time,userid
4,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,239
5,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,239
6,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,239
7,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,239
8,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,239
8,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000236,239
9,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,239
10,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,239
11,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,239
11,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000236,239
12,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,239
13,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,239
14,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,239
15,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,239
16,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,239
17,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,239
18,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,239
19,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,239
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,240
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,240
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,240
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,240
3,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,240
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,240
4,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,240
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,240
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,240
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,240
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,240
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,240
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,240
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,240
11,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,240
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,240
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,240
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,240
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,240
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,240
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,240
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,240
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,240
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,241
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,241
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,241
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,241
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,241
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,241
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,241
6,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,241
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,241
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,241
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,241
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,241
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,241
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,241
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,241
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,241
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,241
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,241
16,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,241
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,241
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,241
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,241
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,242
0,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,242
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,242
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,242
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,242
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,242
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,242
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,242
6,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,242
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,242
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,242
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,242
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,242
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,242
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,242
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,242
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,242
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,242
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,242
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,242
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,242
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,242
0,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,243
1,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,243
2,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,243
3,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,243
4,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,243
5,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,243
6,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,243
7,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,243
8,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,243
9,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,243
10,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,243
11,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,243
12,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,243
13,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,243
14,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,243
15,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,243
15,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000236,243
16,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,243
17,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,243
18,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,243
19,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,243
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,244
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,244
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,244
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,244
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,244
4,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,244
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,244
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,244
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,244
7,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,244
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,244
8,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,244
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,244
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,244
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,244
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,244
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,244
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,244
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,244
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,244
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,244
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,244
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,244
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,245
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,245
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,245
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,245
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,245
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,245
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,245
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,245
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,245
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,245
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,245
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,245
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,245
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,245
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,245
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,245
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,245
16,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,245
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,245
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,245
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,245
0,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,246
1,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,246
2,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,246
3,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,246
4,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,246
5,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,246
6,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,246
7,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,246
8,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,246
9,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,246
10,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,246
11,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,246
12,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,246
13,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,246
14,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,246
15,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,246
16,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,246
17,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,246
18,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,246
18,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000236,246
19,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,246
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,247
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,247
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,247
2,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,247
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,247
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,247
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,247
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,247
6,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,247
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,247
7,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,247
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,247
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,247
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,247
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,247
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,247
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,247
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,247
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,247
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,247
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,247
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,247
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,247
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,248
0,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,248
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,248
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,248
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,248
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,248
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,248
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,248
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,248
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,248
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,248
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,248
10,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,248
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,248
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,248
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,248
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,248
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,248
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,248
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,248
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,248
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,248
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,249
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,249
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,249
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,249
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,249
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,249
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,249
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,249
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,249
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,249
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,249
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,249
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,249
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,249
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,249
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,249
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,249
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,249
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,249
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,249
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,250
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,250
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,250
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,250
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,250
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,250
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,250
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,250
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,250
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,250
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,250
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,250
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,250
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,250
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,250
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,250
15,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,250
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,250
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,250
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,250
18,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000236,250
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000236,250
0,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,251
1,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,251
2,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,251
3,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,251
4,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,251
5,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,251
6,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,251
7,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,251
7,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000236,251
8,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,251
9,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,251
10,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,251
11,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,251
12,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,251
13,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,251
13,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000236,251
14,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,251
15,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,251
16,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,251
17,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000236,251
